new_id	source_set	chunk	orig_id	sublat_id
00446	Ts01	gen_wysc_0004	06635	mp-hfo_Tl
00447	Ts01	gen_wysc_0004	06809	mp-mxn_F
00448	Ts01	gen_wysc_0004	06888	mp-mxn_F
00449	Ts01	gen_wysc_0004	06891	mp-cgaex_O
00450	Ts01	gen_wysc_0004	06994	mp-bizmh_Cs
00451	Ts01	gen_wysc_0004	07339	mp-tbl_O
00452	Ts01	gen_wysc_0004	07381	mp-brjtz_F
00453	Ts01	gen_wysc_0004	07495	mp-beup_F
00454	Ts01	gen_wysc_0004	07645	mp-mxn_F
00455	Ts01	gen_wysc_0004	07768	mp-beup_F
00456	Ts01	gen_wysc_0004	07861	mp-bizmh_Cs
00457	Ts01	gen_wysc_0004	07940	mp-bgwv_O
00458	Ts01	gen_wysc_0004	08177	mp-beup_F
00459	Ts01	gen_wysc_0004	08205	mp-cgaex_O
00460	Ts01	gen_wysc_0004	08268	mp-mxn_F
00461	Ts01	gen_wysc_0004	08508	mp-cgaex_O
00462	Ts01	gen_wysc_0004	08652	mp-bnqly_H
00463	Ts01	gen_wysc_0004	08963	mp-cgaex_O
00464	Ts01	gen_wysc_0004	09071	mp-cgaex_O
00465	Ts01	gen_wysc_0004	09155	mp-mxn_F
00466	Ts01	gen_wysc_0004	09291	mp-bizmh_Cs
00467	Ts01	gen_wysc_0004	09439	mp-bgihr_Cl
00468	Ts01	gen_wysc_0004	09482	mp-jgn_F
00469	Ts01	gen_wysc_0004	09699	mp-bizmh_Cs
00470	Ts01	gen_wysc_0004	09716	mp-bcssf_O
00471	Ts01	gen_wysc_0004	09746	mp-bfrqs_S
00472	Ts01	gen_wysc_0005	00172	mp-bizmh_Cs
00473	Ts01	gen_wysc_0005	00289	mp-hfo_Tl
00474	Ts01	gen_wysc_0005	00291	mp-bizmh_Cs
00475	Ts01	gen_wysc_0005	00388	mp-bizmh_Cs
00476	Ts01	gen_wysc_0005	00439	mp-bfrhq_F
00477	Ts01	gen_wysc_0005	00495	mp-bizmh_Cs
00478	Ts01	gen_wysc_0005	00567	mp-bizmh_Cs
00479	Ts01	gen_wysc_0005	00774	mp-bizmh_Cs
00480	Ts01	gen_wysc_0005	00841	mp-beup_F
00481	Ts01	gen_wysc_0005	01149	mp-bnqly_H
00482	Ts01	gen_wysc_0005	01309	mp-tbl_O
00483	Ts01	gen_wysc_0005	01342	mp-bcssf_O
00484	Ts01	gen_wysc_0005	01460	mp-bbjx_F
00485	Ts01	gen_wysc_0005	01483	mp-bbjx_F
00486	Ts01	gen_wysc_0005	01523	mp-mxn_F
00487	Ts01	gen_wysc_0005	01820	mp-bnqly_H
00488	Ts01	gen_wysc_0005	01955	mp-bizmh_Cs
00489	Ts01	gen_wysc_0005	01997	mp-bcssf_O
00490	Ts01	gen_wysc_0005	02018	mp-mxn_F
00491	Ts01	gen_wysc_0005	02068	mp-brjtz_F
00492	Ts01	gen_wysc_0005	02167	mp-beup_F
00493	Ts01	gen_wysc_0005	02168	mp-bcssf_O
00494	Ts01	gen_wysc_0005	02171	mp-mxn_F
00495	Ts01	gen_wysc_0005	02294	mp-bnqly_H
00496	Ts01	gen_wysc_0005	02312	mp-bfrqs_S
00497	Ts01	gen_wysc_0005	02419	mp-bizmh_Cs
00498	Ts01	gen_wysc_0005	02640	mp-bcssf_O
00499	Ts01	gen_wysc_0005	02765	mp-cpgvx_Cd
00500	Ts01	gen_wysc_0005	02884	mp-mxn_F
00501	Ts01	gen_wysc_0005	02902	mp-bmuzg_Na
00502	Ts01	gen_wysc_0005	03072	mp-bizmh_Cs
00503	Ts01	gen_wysc_0005	03107	mp-bizmh_Cs
00504	Ts01	gen_wysc_0005	03375	mp-bcssf_O
00505	Ts01	gen_wysc_0005	03469	mp-cgaex_O
00506	Ts01	gen_wysc_0005	03591	mp-brmsj_F
00507	Ts01	gen_wysc_0005	03601	mp-bgwv_O
00508	Ts01	gen_wysc_0005	03625	mp-bizmh_Cs
00509	Ts01	gen_wysc_0005	03638	mp-tbl_O
00510	Ts01	gen_wysc_0005	03674	mp-bizmh_Cs
00511	Ts01	gen_wysc_0005	03682	mp-cgaex_O
00512	Ts01	gen_wysc_0005	03852	mp-jgn_F
00513	Ts01	gen_wysc_0005	03888	mp-beup_F
00514	Ts01	gen_wysc_0005	03966	mp-cgaex_O
00515	Ts01	gen_wysc_0005	03983	mp-bizmh_Cs
00516	Ts01	gen_wysc_0005	04012	mp-bfrqs_S
00517	Ts01	gen_wysc_0005	04089	mp-bfrqs_S
00518	Ts01	gen_wysc_0005	04188	mp-bizmh_Cs
00519	Ts01	gen_wysc_0005	04206	mp-bsvk_O
00520	Ts01	gen_wysc_0005	04291	mp-bbjx_F
00521	Ts01	gen_wysc_0005	04471	mp-bizmh_Cs
00522	Ts01	gen_wysc_0005	04520	mp-bmuzg_Na
00523	Ts01	gen_wysc_0005	04834	mp-bnqly_H
00524	Ts01	gen_wysc_0005	05004	mp-tbl_O
00525	Ts01	gen_wysc_0005	05211	mp-jgn_F
00526	Ts01	gen_wysc_0005	05358	mp-bizmh_Cs
00527	Ts01	gen_wysc_0005	05396	mp-bizmh_Cs
00528	Ts01	gen_wysc_0005	05404	mp-beup_F
00529	Ts01	gen_wysc_0005	05442	mp-jgn_F
00530	Ts01	gen_wysc_0005	05468	mp-bbkq_V
00531	Ts01	gen_wysc_0005	05659	mp-tbl_O
00532	Ts01	gen_wysc_0005	05697	mp-bfrqs_S
00533	Ts01	gen_wysc_0005	05805	mp-bfrqs_S
00534	Ts01	gen_wysc_0005	05840	mp-bsvk_O
00535	Ts01	gen_wysc_0005	06148	mp-tbl_O
00536	Ts01	gen_wysc_0005	06150	mp-mxn_F
00537	Ts01	gen_wysc_0005	06225	mp-jgn_F
00538	Ts01	gen_wysc_0005	06340	mp-hfo_Tl
00539	Ts01	gen_wysc_0005	06385	mp-hfo_Tl
00540	Ts01	gen_wysc_0005	06458	mp-mxn_F
00541	Ts01	gen_wysc_0005	06487	mp-tbl_O
00542	Ts01	gen_wysc_0005	06630	mp-cgaex_O
00543	Ts01	gen_wysc_0005	06753	mp-cgaex_O
00544	Ts01	gen_wysc_0005	06798	mp-tbl_O
00545	Ts01	gen_wysc_0005	06940	mp-bfrqs_S
00546	Ts01	gen_wysc_0005	06978	mp-bnqly_H
00547	Ts01	gen_wysc_0005	07030	mp-bsvk_O
00548	Ts01	gen_wysc_0005	07097	mp-bizmh_Cs
00549	Ts01	gen_wysc_0005	07195	mp-bfrqs_S
00550	Ts01	gen_wysc_0005	07300	mp-cgaex_O
00551	Ts01	gen_wysc_0005	07475	mp-cgaex_O
00552	Ts01	gen_wysc_0005	07876	mp-bizmh_Cs
00553	Ts01	gen_wysc_0005	07996	mp-mxn_F
00554	Ts01	gen_wysc_0005	08091	mp-bnqly_H
00555	Ts01	gen_wysc_0005	08172	mp-bsvk_O
00556	Ts01	gen_wysc_0005	08330	mp-bgihr_Cl
00557	Ts01	gen_wysc_0005	08567	mp-bfpal_O
00558	Ts01	gen_wysc_0005	08627	mp-cgaex_O
00559	Ts01	gen_wysc_0005	08758	mp-brjtz_F
00560	Ts01	gen_wysc_0005	08831	mp-brmsj_F
00561	Ts01	gen_wysc_0005	09119	mp-bizmh_Cs
00562	Ts01	gen_wysc_0005	09144	mp-bizmh_Cs
00563	Ts01	gen_wysc_0005	09373	mp-bnqly_H
00564	Ts01	gen_wysc_0005	09464	mp-bfrqs_S
00565	Ts01	gen_wysc_0005	09507	mp-jgn_F
00566	Ts01	gen_wysc_0005	09783	mp-cgaex_O
00567	Ts01	gen_wysc_0005	09805	mp-hfo_Tl
00568	Ts01	gen_wysc_0006	00032	mp-cgaex_O
00569	Ts01	gen_wysc_0006	00043	mp-bsvk_O
00570	Ts01	gen_wysc_0006	00144	mp-hfo_Tl
00571	Ts01	gen_wysc_0006	00234	mp-bbjx_F
00572	Ts01	gen_wysc_0006	00483	mp-bgihr_Cl
00573	Ts01	gen_wysc_0006	00676	mp-bbkq_V
00574	Ts01	gen_wysc_0006	00699	mp-bnqly_H
00575	Ts01	gen_wysc_0006	00753	mp-tbl_O
00576	Ts01	gen_wysc_0006	00900	mp-bmldi_O
00577	Ts01	gen_wysc_0006	00915	mp-bfrqs_S
00578	Ts01	gen_wysc_0006	00989	mp-brjtz_F
00579	Ts01	gen_wysc_0006	01149	mp-bnqly_H
00580	Ts01	gen_wysc_0006	01259	mp-bfrqs_S
00581	Ts01	gen_wysc_0006	01261	mp-brmsj_F
00582	Ts01	gen_wysc_0006	01314	mp-jgn_F
00583	Ts01	gen_wysc_0006	01451	mp-tbl_O
00584	Ts01	gen_wysc_0006	01528	mp-cgaex_O
00585	Ts01	gen_wysc_0006	01532	mp-bbjx_F
00586	Ts01	gen_wysc_0006	01535	mp-hfo_Tl
00587	Ts01	gen_wysc_0006	01690	mp-mxn_F
00588	Ts01	gen_wysc_0006	01710	mp-bcssf_O
00589	Ts01	gen_wysc_0006	01810	mp-bizmh_Cs
00590	Ts01	gen_wysc_0006	01960	mp-bnqly_H
00591	Ts01	gen_wysc_0006	02137	mp-cgaex_O
00592	Ts01	gen_wysc_0006	02829	mp-bgihr_Cl
00593	Ts01	gen_wysc_0006	02950	mp-bcssf_O
00594	Ts01	gen_wysc_0006	03054	mp-bgwv_O
00595	Ts01	gen_wysc_0006	03070	mp-jgn_F
00596	Ts01	gen_wysc_0006	03091	mp-bnqly_H
00597	Ts01	gen_wysc_0006	03123	mp-bnpvf_O
00598	Ts01	gen_wysc_0006	03246	mp-bgwv_O
00599	Ts01	gen_wysc_0006	03433	mp-bfrqs_S
00600	Ts01	gen_wysc_0006	03645	mp-brjtz_F
00601	Ts01	gen_wysc_0006	03667	mp-bizmh_Cs
00602	Ts01	gen_wysc_0006	03670	mp-bnqly_H
00603	Ts01	gen_wysc_0006	03801	mp-jgn_F
00604	Ts01	gen_wysc_0006	03993	mp-hfo_Tl
00605	Ts01	gen_wysc_0006	04108	mp-brybw_F
00606	Ts01	gen_wysc_0006	04323	mp-bfrqs_S
00607	Ts01	gen_wysc_0006	04415	mp-cgaex_O
00608	Ts01	gen_wysc_0006	04513	mp-bgwv_O
00609	Ts01	gen_wysc_0006	04577	mp-brjtz_F
00610	Ts01	gen_wysc_0006	04674	mp-bfrqs_S
00611	Ts01	gen_wysc_0006	04881	mp-bcssf_O
00612	Ts01	gen_wysc_0006	05185	mp-mxn_F
00613	Ts01	gen_wysc_0006	05280	mp-bsvk_O
00614	Ts01	gen_wysc_0006	05741	mp-cgaex_O
00615	Ts01	gen_wysc_0006	05785	mp-bcssf_O
00616	Ts01	gen_wysc_0006	05945	mp-cgaex_O
00617	Ts01	gen_wysc_0006	06015	mp-bbjx_F
00618	Ts01	gen_wysc_0006	06069	mp-bcssf_O
00619	Ts01	gen_wysc_0006	06356	mp-bfpal_O
00620	Ts01	gen_wysc_0006	06357	mp-bcssf_O
00621	Ts01	gen_wysc_0006	06381	mp-jgn_F
00622	Ts01	gen_wysc_0006	06873	mp-jgn_F
00623	Ts01	gen_wysc_0006	06953	mp-bsvk_O
00624	Ts01	gen_wysc_0006	07103	mp-tbl_O
00625	Ts01	gen_wysc_0006	07170	mp-beup_F
00626	Ts01	gen_wysc_0006	07248	mp-cgaex_O
00627	Ts01	gen_wysc_0006	07352	mp-jgn_F
00628	Ts01	gen_wysc_0006	07431	mp-bcssf_O
00629	Ts01	gen_wysc_0006	07559	mp-cgaex_O
00630	Ts01	gen_wysc_0006	07644	mp-bgwv_O
00631	Ts01	gen_wysc_0006	07698	mp-tbl_O
00632	Ts01	gen_wysc_0006	07714	mp-jgn_F
00633	Ts01	gen_wysc_0006	07745	mp-bfrqs_S
00634	Ts01	gen_wysc_0006	07781	mp-bsvk_O
00635	Ts01	gen_wysc_0006	07951	mp-mxn_F
00636	Ts01	gen_wysc_0006	08050	mp-bcssf_O
00637	Ts01	gen_wysc_0006	08448	mp-bsvk_O
00638	Ts01	gen_wysc_0006	08457	mp-hfo_Tl
00639	Ts01	gen_wysc_0006	08613	mp-jgn_F
00640	Ts01	gen_wysc_0006	08814	mp-brmsj_F
00641	Ts01	gen_wysc_0006	08869	mp-bizmh_Cs
00642	Ts01	gen_wysc_0006	08957	mp-beup_F
00643	Ts01	gen_wysc_0006	09008	mp-bizmh_Cs
00644	Ts01	gen_wysc_0006	09078	mp-brmsj_F
00645	Ts01	gen_wysc_0006	09279	mp-mxn_F
00646	Ts01	gen_wysc_0006	09288	mp-tbl_O
00647	Ts01	gen_wysc_0006	09391	mp-bnqly_H
00648	Ts01	gen_wysc_0006	09403	mp-bizmh_Cs
00649	Ts01	gen_wysc_0006	09424	mp-cgaex_O
00650	Ts01	gen_wysc_0006	09489	mp-cgaex_O
00651	Ts01	gen_wysc_0006	09509	mp-brjtz_F
00652	Ts01	gen_wysc_0006	09566	mp-bizmh_Cs
00653	Ts01	gen_wysc_0006	09713	mp-beup_F
00654	Ts01	gen_wysc_0006	09863	mp-bbjx_F
00655	Ts01	gen_wysc_0006	09943	mp-cgaex_O
00656	Ts01	gen_wysc_0006	09972	mp-cgaex_O
00657	Ts01	gen_wysc_0007	00034	mp-jgn_F
00658	Ts01	gen_wysc_0007	00141	mp-bcssf_O
00659	Ts01	gen_wysc_0007	00145	mp-mxn_F
00660	Ts01	gen_wysc_0007	00360	mp-mxn_F
00661	Ts01	gen_wysc_0007	00657	mp-cgaex_O
00662	Ts01	gen_wysc_0007	00870	mp-bcssf_O
00663	Ts01	gen_wysc_0007	00889	mp-cgaex_O
00664	Ts01	gen_wysc_0007	00943	mp-jgn_F
00665	Ts01	gen_wysc_0007	00950	mp-bizmh_Cs
00666	Ts01	gen_wysc_0007	01012	mp-bcssf_O
00667	Ts01	gen_wysc_0007	01107	mp-bfrqs_S
00668	Ts01	gen_wysc_0007	01198	mp-bnqly_H
00669	Ts01	gen_wysc_0007	01430	mp-jgn_F
00670	Ts01	gen_wysc_0007	01443	mp-brjtz_F
00671	Ts01	gen_wysc_0007	01512	mp-bsvk_O
00672	Ts01	gen_wysc_0007	01525	mp-cgaex_O
00673	Ts01	gen_wysc_0007	01654	mp-tbl_O
00674	Ts01	gen_wysc_0007	01818	mp-bfrqs_S
00675	Ts01	gen_wysc_0007	01875	mp-bjmx_O
00676	Ts01	gen_wysc_0007	01946	mp-cppvb_O
00677	Ts01	gen_wysc_0007	01985	mp-bizmh_Cs
00678	Ts01	gen_wysc_0007	02190	mp-bcssf_O
00679	Ts01	gen_wysc_0007	02234	mp-bcssf_O
00680	Ts01	gen_wysc_0007	02361	mp-bgihr_Cl
00681	Ts01	gen_wysc_0007	02388	mp-bfrqs_S
00682	Ts01	gen_wysc_0007	02487	mp-tbl_O
00683	Ts01	gen_wysc_0007	02773	mp-bbkq_V
00684	Ts01	gen_wysc_0007	02821	mp-bizmh_Cs
00685	Ts01	gen_wysc_0007	02872	mp-tbl_O
00686	Ts01	gen_wysc_0007	02909	mp-bnqly_H
00687	Ts01	gen_wysc_0007	03117	mp-mxn_F
00688	Ts01	gen_wysc_0007	03149	mp-hfo_Tl
00689	Ts01	gen_wysc_0007	03237	mp-tbl_O
00690	Ts01	gen_wysc_0007	03329	mp-brmsj_F
00691	Ts01	gen_wysc_0007	03399	mp-bsvk_O
00692	Ts01	gen_wysc_0007	03474	mp-mxn_F
00693	Ts01	gen_wysc_0007	03550	mp-bbjx_F
00694	Ts01	gen_wysc_0007	04037	mp-mxn_F
00695	Ts01	gen_wysc_0007	04127	mp-bsvk_O
00696	Ts01	gen_wysc_0007	04201	mp-bizmh_Cs
00697	Ts01	gen_wysc_0007	04376	mp-hfo_Tl
00698	Ts01	gen_wysc_0007	04491	mp-bcssf_O
00699	Ts01	gen_wysc_0007	04530	mp-bsvk_O
00700	Ts01	gen_wysc_0007	04597	mp-bizmh_Cs
00701	Ts01	gen_wysc_0007	04609	mp-hfo_Tl
00702	Ts01	gen_wysc_0007	04705	mp-bfrqs_S
00703	Ts01	gen_wysc_0007	04709	mp-mxn_F
00704	Ts01	gen_wysc_0007	04826	mp-bfpal_O
00705	Ts01	gen_wysc_0007	05084	mp-bnqly_H
00706	Ts01	gen_wysc_0007	05093	mp-bbjx_F
00707	Ts01	gen_wysc_0007	05300	mp-hfo_Tl
00708	Ts01	gen_wysc_0007	05368	mp-cgaex_O
00709	Ts01	gen_wysc_0007	05431	mp-beup_F
00710	Ts01	gen_wysc_0007	05879	mp-hfo_Tl
00711	Ts01	gen_wysc_0007	05892	mp-hfo_Tl
00712	Ts01	gen_wysc_0007	05994	mp-jgn_F
00713	Ts01	gen_wysc_0007	06230	mp-cgaex_O
00714	Ts01	gen_wysc_0007	06253	mp-bizmh_Cs
00715	Ts01	gen_wysc_0007	06320	mp-brmsj_F
00716	Ts01	gen_wysc_0007	06396	mp-brjtz_F
00717	Ts01	gen_wysc_0007	06580	mp-cgaex_O
00718	Ts01	gen_wysc_0007	06742	mp-bnqly_H
00719	Ts01	gen_wysc_0007	06769	mp-hfo_Tl
00720	Ts01	gen_wysc_0007	06921	mp-bnqly_H
00721	Ts01	gen_wysc_0007	06926	mp-jgn_F
00722	Ts01	gen_wysc_0007	07195	mp-tbl_O
00723	Ts01	gen_wysc_0007	07259	mp-tbl_O
00724	Ts01	gen_wysc_0007	07419	mp-bcssf_O
00725	Ts01	gen_wysc_0007	07866	mp-cgaex_O
00726	Ts01	gen_wysc_0007	07873	mp-bizmh_Cs
00727	Ts01	gen_wysc_0007	07949	mp-jgn_F
00728	Ts01	gen_wysc_0007	08008	mp-jgn_F
00729	Ts01	gen_wysc_0007	08029	mp-cgaex_O
00730	Ts01	gen_wysc_0007	08605	mp-bcssf_O
00731	Ts01	gen_wysc_0007	08936	mp-bizmh_Cs
00732	Ts01	gen_wysc_0007	08983	mp-bnqly_H
00733	Ts01	gen_wysc_0007	09023	mp-bcssf_O
00734	Ts01	gen_wysc_0007	09334	mp-bnqly_H
00735	Ts01	gen_wysc_0007	09496	mp-bbjx_F
00736	Ts01	gen_wysc_0007	09869	mp-cgaex_O
00737	Ts01	gen_wysc_0007	09932	mp-bizmh_Cs
00738	Ts01	gen_wysc_0008	00126	mp-bizmh_Cs
00739	Ts01	gen_wysc_0008	00209	mp-hfo_Tl
00740	Ts01	gen_wysc_0008	00291	mp-tbl_O
00741	Ts01	gen_wysc_0008	00300	mp-hfo_Tl
00742	Ts01	gen_wysc_0008	00348	mp-brjtz_F
00743	Ts01	gen_wysc_0008	00629	mp-tbl_O
00744	Ts01	gen_wysc_0008	00936	mp-brjtz_F
00745	Ts01	gen_wysc_0008	00992	mp-mxn_F
00746	Ts01	gen_wysc_0008	01007	mp-bfrqs_S
00747	Ts01	gen_wysc_0008	01114	mp-bcssf_O
00748	Ts01	gen_wysc_0008	01243	mp-bnqly_H
00749	Ts01	gen_wysc_0008	01462	mp-cgaex_O
00750	Ts01	gen_wysc_0008	01509	mp-cgaex_O
00751	Ts01	gen_wysc_0008	01513	mp-mxn_F
00752	Ts01	gen_wysc_0008	01520	mp-bgihr_Cl
00753	Ts01	gen_wysc_0008	01578	mp-bizmh_Cs
00754	Ts01	gen_wysc_0008	01646	mp-hfo_Tl
00755	Ts01	gen_wysc_0008	01723	mp-bnqly_H
00756	Ts01	gen_wysc_0008	01766	mp-mxn_F
00757	Ts01	gen_wysc_0008	01781	mp-mxn_F
00758	Ts01	gen_wysc_0008	01937	mp-bcssf_O
00759	Ts01	gen_wysc_0008	01938	mp-bizmh_Cs
00760	Ts01	gen_wysc_0008	01965	mp-cgaex_O
00761	Ts01	gen_wysc_0008	02104	mp-bfrqs_S
00762	Ts01	gen_wysc_0008	02149	mp-bnqly_H
00763	Ts01	gen_wysc_0008	02155	mp-bizmh_Cs
00764	Ts01	gen_wysc_0008	02234	mp-tbl_O
00765	Ts01	gen_wysc_0008	02298	mp-mxn_F
00766	Ts01	gen_wysc_0008	02341	mp-cgaex_O
00767	Ts01	gen_wysc_0008	02418	mp-mxn_F
00768	Ts01	gen_wysc_0008	02431	mp-jgn_F
00769	Ts01	gen_wysc_0008	02497	mp-bizmh_Cs
00770	Ts01	gen_wysc_0008	02514	mp-brjtz_F
00771	Ts01	gen_wysc_0008	02661	mp-bsvk_O
00772	Ts01	gen_wysc_0008	02779	mp-jgn_F
00773	Ts01	gen_wysc_0008	02847	mp-bcssf_O
00774	Ts01	gen_wysc_0008	02930	mp-bizmh_Cs
00775	Ts01	gen_wysc_0008	03013	mp-tbl_O
00776	Ts01	gen_wysc_0008	03122	mp-cgaex_O
00777	Ts01	gen_wysc_0008	03220	mp-bfrqs_S
00778	Ts01	gen_wysc_0008	03253	mp-bbjx_F
00779	Ts01	gen_wysc_0008	03284	mp-bfrqs_S
00780	Ts01	gen_wysc_0008	03355	mp-beup_F
00781	Ts01	gen_wysc_0008	03433	mp-jgn_F
00782	Ts01	gen_wysc_0008	03531	mp-jgn_F
00783	Ts01	gen_wysc_0008	03577	mp-bfxfb_K
00784	Ts01	gen_wysc_0008	03595	mp-bizmh_Cs
00785	Ts01	gen_wysc_0008	03630	mp-cgaex_O
00786	Ts01	gen_wysc_0008	03769	mp-cgaex_O
00787	Ts01	gen_wysc_0008	04547	mp-cgaex_O
00788	Ts01	gen_wysc_0008	04842	mp-mxn_F
00789	Ts01	gen_wysc_0008	04869	mp-cgaex_O
00790	Ts01	gen_wysc_0008	04884	mp-bkln_O
00791	Ts01	gen_wysc_0008	04915	mp-mxn_F
00792	Ts01	gen_wysc_0008	04941	mp-bizmh_Cs
00793	Ts01	gen_wysc_0008	04997	mp-mxn_F
00794	Ts01	gen_wysc_0008	05034	mp-bgwv_O
00795	Ts01	gen_wysc_0008	05040	mp-jgn_F
00796	Ts01	gen_wysc_0008	05509	mp-bcssf_O
00797	Ts01	gen_wysc_0008	05628	mp-tbl_O
00798	Ts01	gen_wysc_0008	05631	mp-bgihr_Cl
00799	Ts01	gen_wysc_0008	05739	mp-tbl_O
00800	Ts01	gen_wysc_0008	05816	mp-bnqly_H
00801	Ts01	gen_wysc_0008	05993	mp-tbl_O
00802	Ts01	gen_wysc_0008	06081	mp-bizmh_Cs
00803	Ts01	gen_wysc_0008	06117	mp-bfpal_O
00804	Ts01	gen_wysc_0008	06141	mp-jgn_F
00805	Ts01	gen_wysc_0008	06329	mp-bcssf_O
00806	Ts01	gen_wysc_0008	06521	mp-bizmh_Cs
00807	Ts01	gen_wysc_0008	06617	mp-hfo_Tl
00808	Ts01	gen_wysc_0008	06670	mp-tbl_O
00809	Ts01	gen_wysc_0008	06699	mp-bizmh_Cs
00810	Ts01	gen_wysc_0008	06777	mp-bgihr_Cl
00811	Ts01	gen_wysc_0008	06778	mp-bizmh_Cs
00812	Ts01	gen_wysc_0008	06794	mp-cgaex_O
00813	Ts01	gen_wysc_0008	06864	mp-bnqly_H
00814	Ts01	gen_wysc_0008	06961	mp-bsvk_O
00815	Ts01	gen_wysc_0008	07125	mp-bsvk_O
00816	Ts01	gen_wysc_0008	07397	mp-bcssf_O
00817	Ts01	gen_wysc_0008	07618	mp-cgaex_O
00818	Ts01	gen_wysc_0008	07825	mp-beup_F
00819	Ts01	gen_wysc_0008	08047	mp-bsvk_O
00820	Ts01	gen_wysc_0008	08078	mp-mxn_F
00821	Ts01	gen_wysc_0008	08132	mp-bizmh_Cs
00822	Ts01	gen_wysc_0008	08139	mp-bnpvf_O
00823	Ts01	gen_wysc_0008	08200	mp-cgaex_O
00824	Ts01	gen_wysc_0008	08237	mp-cgaex_O
00825	Ts01	gen_wysc_0008	08245	mp-bnqly_H
00826	Ts01	gen_wysc_0008	08299	mp-hfo_Tl
00827	Ts01	gen_wysc_0008	08332	mp-bfrqs_S
00828	Ts01	gen_wysc_0008	08671	mp-jgn_F
00829	Ts01	gen_wysc_0008	08679	mp-cgaex_O
00830	Ts01	gen_wysc_0008	08748	mp-tbl_O
00831	Ts01	gen_wysc_0008	08882	mp-cgaex_O
00832	Ts01	gen_wysc_0008	09154	mp-bgwv_O
00833	Ts01	gen_wysc_0008	09157	mp-mxn_F
00834	Ts01	gen_wysc_0008	09265	mp-bgwv_O
00835	Ts01	gen_wysc_0008	09463	mp-mxn_F
00836	Ts01	gen_wysc_0008	09837	mp-bizmh_Cs
00837	Ts01	gen_wysc_0008	09964	mp-bizmh_Cs
00838	Ts01	gen_wysc_0009	00019	mp-jgn_F
00839	Ts01	gen_wysc_0009	00044	mp-beup_F
00840	Ts01	gen_wysc_0009	00077	mp-cgaex_O
00841	Ts01	gen_wysc_0009	00093	mp-bbkq_V
00842	Ts01	gen_wysc_0009	00173	mp-bcssf_O
00843	Ts01	gen_wysc_0009	00589	mp-bnqly_H
00844	Ts01	gen_wysc_0009	01017	mp-bcssf_O
00845	Ts01	gen_wysc_0009	01029	mp-bnqly_H
00846	Ts01	gen_wysc_0009	01047	mp-bnqly_H
00847	Ts01	gen_wysc_0009	01058	mp-bizmh_Cs
00848	Ts01	gen_wysc_0009	01062	mp-bizmh_Cs
00849	Ts01	gen_wysc_0009	01176	mp-bizmh_Cs
00850	Ts01	gen_wysc_0009	01178	mp-mxn_F
00851	Ts01	gen_wysc_0009	01350	mp-tbl_O
00852	Ts01	gen_wysc_0009	01470	mp-brjtz_F
00853	Ts01	gen_wysc_0009	01768	mp-hfo_Tl
00854	Ts01	gen_wysc_0009	01881	mp-cgaex_O
00855	Ts01	gen_wysc_0009	01935	mp-bfrqs_S
00856	Ts01	gen_wysc_0009	02040	mp-beup_F
00857	Ts01	gen_wysc_0009	02117	mp-jgn_F
00858	Ts01	gen_wysc_0009	02119	mp-jgn_F
00859	Ts01	gen_wysc_0009	02170	mp-bizmh_Cs
00860	Ts01	gen_wysc_0009	02358	mp-bizmh_Cs
00861	Ts01	gen_wysc_0009	02377	mp-bfrqs_S
00862	Ts01	gen_wysc_0009	02500	mp-bizmh_Cs
00863	Ts01	gen_wysc_0009	02585	mp-mxn_F
00864	Ts01	gen_wysc_0009	02757	mp-bsvk_O
00865	Ts01	gen_wysc_0009	02792	mp-bcssf_O
00866	Ts01	gen_wysc_0009	03149	mp-tbl_O
00867	Ts01	gen_wysc_0009	03172	mp-bnqly_H
00868	Ts01	gen_wysc_0009	03176	mp-tbl_O
00869	Ts01	gen_wysc_0009	03354	mp-bnqly_H
00870	Ts01	gen_wysc_0009	03680	mp-bizmh_Cs
00871	Ts01	gen_wysc_0009	03950	mp-bizmh_Cs
00872	Ts01	gen_wysc_0009	04054	mp-bgihr_Cl
00873	Ts01	gen_wysc_0009	04081	mp-bizmh_Cs
00874	Ts01	gen_wysc_0009	04097	mp-bnqly_H
00875	Ts01	gen_wysc_0009	04235	mp-brjtz_F
00876	Ts01	gen_wysc_0009	04334	mp-tbl_O
00877	Ts01	gen_wysc_0009	04365	mp-bizmh_Cs
00878	Ts01	gen_wysc_0009	04461	mp-bfpal_O
00879	Ts01	gen_wysc_0009	04483	mp-tbl_O
00880	Ts01	gen_wysc_0009	04534	mp-bgwv_O
00881	Ts01	gen_wysc_0009	04709	mp-hfo_Tl
00882	Ts01	gen_wysc_0009	04737	mp-mxn_F
00883	Ts01	gen_wysc_0009	04930	mp-mxn_F
00884	Ts01	gen_wysc_0009	04969	mp-jgn_F
00885	Ts01	gen_wysc_0009	05011	mp-bizmh_Cs
00886	Ts01	gen_wysc_0009	05036	mp-brmsj_F
00887	Ts01	gen_wysc_0009	05113	mp-mxn_F
00888	Ts01	gen_wysc_0009	05227	mp-hfo_Tl
00889	Ts01	gen_wysc_0009	05281	mp-bgihr_Cl
00890	Ts01	gen_wysc_0009	05284	mp-jgn_F
00891	Ts01	gen_wysc_0009	05348	mp-jgn_F
00892	Ts01	gen_wysc_0009	05537	mp-bizmh_Cs
00893	Ts01	gen_wysc_0009	05582	mp-bfrqs_S
